species_id	species_code	species_name	binding_affinity
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	53.0000
2	chimp	黑猩猩	53.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	52.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
2	chimp	黑猩猩	51.0000
